text,label,country
คนไทยจะประสาทแล้วอย่ามาอีกเลยบ้านใครบ้านมันเถอะ จำประวัติศาสตร์ได้ไหมพม่ายกมาตีกรุงศรีอยุธยาแตก ตอนนี้พม่านำโควิดมาติดคนไทยเมืองจะแตกเพราะอดตาย อยู่บ้านพวกเธอเถอะอย่ามาอีกเลย,Hate_Speech,TH
@USER @USER Amam birşey yapmasın paramız pul oldu memleket mülteci doldu,TR_Insulting_State,TR
quem é esse andré ? #RocaAFazenda,safe,BR
pelakunya dari jawa itu bukan orang lokal riau melayu rata rata cinta damai lihat saja di malaysia brunei hanya indon jawa yang ada macam ginian lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata,ID_SARA,ID
"Saldır kanarya gsliler caniniz cehenneme Maç günü: ""Neee malatya'ya karşı nasıl kaybederiz Alex neden gol atmadın leeen Ali koç neden forvette oynamıyor daha yeni almadıkmı adamı leen""",Harassment,TR
"Eu ser compreensível
Saber que a vida não é só sobre mim
Saber que não devo esperar nada de ninguém
Entender que todos temos problemas
Que eu realmente tenho uma paciência, 
não julgo a dor alheia
Que eu priorizo tantos os outros que esqueço de mim
Que eu sou uma boa pessoa...",safe,BR
", e Diante desse fato novo,    Jovem Pan contrata jornalistas Joice Hasselmann e Felipe Moura Brasil para  Os Pingos nos Is     e do fato de ter atualizado o verbete também, então creio que podemos dar essa discussão como concluída, pelo menos aqui. Reparem que situação hilária, justo quando discutíamos a extinção do programa e, depois, se uma vez extinto continuaria a existir ou não (como se estivéssemos a discutir se os extintos Dinossauros continuariam ou não a  existir ), repentinamente... RESSUSCITAM O PROGRAMA!!! kkkkk E com um desafeto do antigo apresentador!!!! kkkkk Que isso meu Deus! assim vocês vão me matam de tanto de rir...kkkk Mas, enfim, vamos levar isso na Esplanada oportunamente. Richvianbonett (discussão) ",safe,BR
"se eu fosse qualquer criança de stranger things meu psicológico estaria fodido
o psicológico da eleven, da max, do will e do mike são os mais fodidos da série
lucas e dustin com certeza também tem por todas as situações que passaram mas os desses 4... os duffers não tem dó",safe,BR
@USER يارب يا كافي يا شافي يا معافي,safe,SA
"Move to mexico, racist.",Hate_Speech,MX
feministler kadar kimse kafa acmiyor aq,Harassment,TR
general qassem soleimani appears in cloud from heavens.  yanzu fa sai wasu suce ni dan shi'a ne ko?! ##url,Politically_Sensitive_Topics,ZA
@USER @USER Just awful,Harassment,SG
@USER Wake up kids.  Xo,safe,SG
"eu sou: 

⚪️  gay 
⚪️  hétero 
⚪️  bi
🔘  muito feio",safe,BR
o rafael me implora pra entrar na call e nem fala comigo #desumano,Harassment,BR
"@USER @USER
Dolmen",safe,TR
"Their DPC Stories, a new series that has joined the @USER NETWORK has premiered. Join 13 doctors over 12 episodes, hosted by Maryal Concepcion, whose podcast, “My DPC Story, was inspiration for our series’ name. Learn from each &amp; earn CME! LINK #medtwitter LINK",safe,SG
dari bisa atau gagasan negara bangsa itu bid ah dan sebagai gantinya kita harus mengembangkan gagasan khilafah universal lampaui itu semua,Politically_Sensitive_Topics,ID
Bende bunları o zamandan beri izlemiyorum,safe,TR
หากินง่ายโยนทุกอย่างให้มหาชัยกับพี่น้องชาวพม่า,Hate_Speech,TH
河南，东北，山东，地域黑重灾区……,Hate_Speech,SG
เพราะเจ้าหน้าที่มันเห็นเเก่ตัวงัย หัละ10000มันได้เยอะนะ เเม่งกฏหมายไม่เเข็งคนในประเทศ ก็จะแย่อยุ่แล้วยังต้องมาเเบบภาระ ช่วยเหลือคนพม่าอีก,Hate_Speech,TH
Feral species.,safe,MX
@SaadRola يا وسخة  هههههههه تفو عليكي يا حمارة صوتك ما يسوي ربع صوت هيفا,Harassment,ZA
@User.IDX تاكيد لمصداقية قناة الجزيره اي كارثه تقع بالعالم تقول من التحالف السعودي الاماراتي نتوقع خبر عاجل من قناة الجزيره يشير الي الفياضنات والعواصف الترابيه التى تحصل هذه الايام تنسبه الي التحالف السعودي الاماراتي اعتقد هذا التحالف احرق دم معدي ومذيعي,Politically_Sensitive_Topics,SA
أكيد كفتاوى جمعة والإعلاميين الذين  أصبحوا يفتون على الهوى أما الذي يقول كلمة حق فهو إرهابي وغير وطنى ويحكم عليه بالإعدام,SA_State_Security_Royalty,SA
@USER tbh I'm improvising lol,safe,SG
@USER VAI DAR TUDO CERTO NIC,safe,BR
"Blah, blah, blah.  White noise.",safe,ID
"@USER I really wasn’t, you woke me up in time lol thank you 🫢🥹",safe,SG
ตายๆยุ่ใกล้แค่ปลายจมูกนี่เองน่ากลัวจังพวกพม่าก้อเยอะจากคำขวัญที่ว่าดงโรงงานคงต้องเปลี่ยนเป็นดงพม่าแล้วละงานนี้,Hate_Speech,TH
"Top Amazon ormanlarına gitti, jeff bezos topu göğüsledi ve jeneriklik hareketler sergiliyor😂😂 LINK",safe,TR
وهل كشف السيقان والشعر ووضع الماكياج وحتى كشف الوجة من افعال المسلمات! اذا كان كشف الوجة محرم بأجماع الائمة الاربعة ولم يجيزه الا قلة مع الكراهة فكيف بكشف السيقان والشعر والتبرج ؟!!,SA_Religious_Violation,SA
"==Reviews== 
 *Repalle mandal 
 *Guntur mandal",safe,ID
Yav seninde aklın fikrin pipide kadın mucit kim var onu söyle..,Harassment,TR
Y me sigue cargando la pendeja Greta pffffff,Harassment,MX
"Assistam o final, por favor😉 LINK",safe,BR
tidak ada yang sudah terlambat semua nya bisa di kembali kan asal kan tidak op dulu soal nya kan saya masih cabai cabai nya bukan cabai kutu nya,safe,ID
سدقو كل ما اشوفه اتزكر كلب جرانه,Harassment,SA
@USER The nappy wearer and the sappy carer,Harassment,SG
ส่งพวกมันกลับพม่าไปเลย เหี้ยจริงๆคนไทยเค้าระวังตัวเองกันแทบตาย นายจ้างก้อเหี้ย,Hate_Speech,TH
Find focus rise may live evening practice place their magazine. ['LINK,safe,SG
วันที่24 ธันวาคม2563มีเพื่อนคนนึงไปตลาดไปขอซื้อข้าวสารจากร้านแห่งหนึ่งถูกเจัาของร้านพูดใส่ไม่ดีเหมือนไม่อยากขายให้เขาจะคิดว่าเราเป็นพม่าทั้งๆเราเป็นไทใหญ่เราก็ไม่ได้อยู่สมุทรสาครสักหน่อยเรามีเงินแล้วไปขอซื้อข้าวสารเขาเพื่อจะมาเลี้ยงลูกถูกเขาพูดใส่เหมือนเราไปขอฟรี,Hate_Speech,TH
Başarıya hayranım yolunuz açık olsun ☺️☺️,safe,TR
"La inmigración ilegal masiva es un problema, pero cuando va unida al yihadismo pasa a ser una amenaza real a la seguridad.\n¿Y cuáles son las medidas? Ninguna.\n\n\nAsí llegó a Almería en patera uno de los financiadores de la célula yihadista argelina JAK-A.\nLINK",Politically_Sensitive_Topics,MX
لا نخاف يا جبان وكيف نخافكم ولا تخافون أنكم أشركتم بالله ما لم ينزل به سلطانا فأي الفريقين أحق بالأمن إن كنتم تعلمون ؟!,SA_Religious_Violation,SA
แนวคิดเนรเทศคนพม่าเขมรจีน อื่นๆ ที่ลักลอบเข้าไทยออกไปไม่มีเหรอครับ รวมทั้งผู้ให้การช่วยเหลือทุกคน...ทำไมต้องเสียงบประมาณแผ่นดิน ตรวจฟรี กักตัวกินนอนฟรี รักษาฟรี บุคคลากรการแพทย์ ให้กับคนพวกนี้ ประเทศไทยไม่ใช่ประเทศให้สวัสดิการชาวโลกน้ะครับ รัฐบาลทำแบบนี้ มีแต่คนต่างประเทศลอบเข้ามาเพื่อให้โดนจับ,Hate_Speech,TH
queria sentar na tua cara — rola pelo menos um café antes ? https://t.co/lfnjpontkr,Harassment,BR
"@USER It is the easterners that will loss the most in all this and even you @USER saying we're divided more because you candidate lost. Take this to the bank the IGBO will NEVER rule over a country called Nigeria keep the name calling going, Yoruba's are slave, Northerner's Ewu",Hate_Speech,ZA
"@USER HR has to talk to good about those ""women sleep outside"" comments",Harassment,SG
บ่นเหอะบ่นลำคานว่าจะไม่สนละนะแต่ลำคานอ่ะพวกเสนียดแอนตี้อีพวกเสี้ยมแซะไปเรื่อยทั้งที่ตัวเองยังเลี้ยงพ่อแม่ไม่ได้เลยเลี้ยงตัวเองยังไม่ได้ต่อ👇👇,Harassment,TH
@user foto da própria cara o caralho https://t.co/mq2s0ic8iv,Harassment,BR
พม่าขนโควิดเข้ามาอย่าให้เข้ามาอีกเลยนะ สกัดเข้มที่สุดเลยค่ะ,Hate_Speech,TH
aynen oyle seviyorsan ne guzel,safe,TR
Chilquinta culiao tres días la misma weá y me cortan la luz en plena ranked aaaaaaaaa,Harassment,MX
malumaluin agama saja kamu pindah agama ajalah agama lain tidak bkal keluhan soal pakaian yang kamu pakai jangan ngotor in islam dasar banci,ID_Blasphemy,ID
 : يا عقلي يا حبيبي غلط كده. طب نام وانا هفكرك بقرف حياتك ومشاكلك النفسية والدنياوية وال  والاكتأب والخرا ده كله ا…,Harassment,SA
@USER MEU CELULAR QUASE EXPLODINDO,safe,BR
"Tu eres una puta, callate alv",Harassment,MX
พี่น้องแบบนี้กูด่าตายเลย พี่น้องอะไร มาทำร้ายกันเอง พวกพม่าส้นตีน,Hate_Speech,TH
pausa nos estudos pra falar que eu odeio bioquímica com todas as minhas forças vai toma no cu,Harassment,BR
"Wordle 459 4/6*

⬛🟨⬛🟩⬛
🟩⬛⬛🟩⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩",safe,SG
@USER Habla en español catalán de mierda.,Harassment,MX
mano meu cabelo é uma mistura man,safe,BR
Que te calles puta escoria.,Harassment,MX
يريدون، و أين العرب من الدفاع عن أنفسهم؟ العرب غاضبون لأن الغرب لا يدافع عنهم ضد إيران.,Politically_Sensitive_Topics,SA
Or moan us into it too. 😭😭 either works. A mans moan&gt;&gt;&gt; LINK,Sexually_Explicit_Information,SG
Napenda wakisii kuliko waluyha juu ya kupenda ugali,safe,ZA
"¡Cal viva, coño, que nos están invadiendo valiéndose de armas químicas, que no es ninguna broma! Y aquí hablando de lo malucas que son las concertinas. ¡Es que hay que joderse! #Ceuta LINK",Politically_Sensitive_Topics,MX
iebc haikuangi credibl hadi,safe,ZA
"@user @user Parabéns cretino. Ao invés de argumentar e provar que tem um pouquinho de inteligência neste teu cérebro doutrinado voce comprovou o que já sabia.

Você é um imbecil, idiota e ignorante. 

Realmente você tem todas as qualidades necessárias para pertencer a esta esquerda escrota.",Harassment,BR
