text,label,country,nim_label,nim_agreement,nim_raw
mal #alsancak deli bicilemez paha Öküz şapşal insanlara deger verdigim #cigli dedigim  salak LINK,0,TR,1,1.0,Harassment
"Merhabalar, vaktiniz varsa silinmesine rağmen ısrarla maddeleri tekrardan oluşturan, maddelere konulan sil etiketlerini kaldıran Selim Bo adlı kullanıcımız daha önce bu konuda uyarılmasına rağmen burada ve burada görüleceği üzere hızlı sil etiketlerini çıkarmaktadır. Diğer alternatif hesabı Yerteki ile kullanıcı sayfama sil etiketi koymakta yine sil etiketi kaldırmaktadır. Saygılarımla... Cenk (mesaj)  Merhabalar . Yeterki hesabının kendi alternatif hesabı olduğunu yazmamıştı. Ayrıca alternatif hesabı robot çeviri eklemek ve hakaret etmek haricinde kullanmamış. Eğer iyi niyetli bir kullanıcı olsaydı VP:KUKLA politikasını hatırlatıp diğer hesabının kullanıcı sayfasında alternatif hesabı olduğunu belirtmesi ve oylamalarda sadece ana hesabından oy vermesi gerektiğini belirtebilirdim lakin resmen diğer hesabını sinirlendiği kişilere baskı unsuru olarak kullanması kötü niyetinin bir göstergesiydi. Kendisini kuklacılıktan ötürü süresiz engelledim. Eğeryeni bir hesap açık benzer hareketlere giriştiğini görürseniz benden ya da o an aktif olan bir hizmetliden bu mesajımı referans göstererek kuklacılıktan süresiz engel isteyebilirsiniz. Dikkatiniz için teşekkürler. İyi çalışmalar...  Çok teşekkür ederim sayın Sabri, bende iyi çalışmalar dilerim. Cenk (mesaj)  Merhabalar. Engel süresi dolan kullanıcımız sil etiketlerini çıkarmaya devam etmekte. Cenk (mesaj) ",0,TR,1,0.8,Harassment
kayode wu onye iberibe #bbnaija,1,ZA,0,1.0,safe
"Dada Ranu Mondol maap er bairer mal....oke niye alochona kora tai bekar time
nosto kora.....chara r ki6u noy",1,ID,0,0.8,safe
".@USER lamenta que el Gobierno no esté haciendo nada en materia de inmigración. Critica que el ministro del Interior parece que no quiere quitar las concertinas y que el PSOE, que renegaba de la Ley de Seguridad Ciudadana ahora esté reconociendo que es útil.",0,MX,1,1.0,Politically_Sensitive_Topics
namanya juga orang munafik berhijab demi nikah sama ust yang kaya raya atau terkenal buat malu umat islam yang lain,0,ID,1,0.8,ID_Blasphemy
"TPM no mais auto grau no dia seguinte após uma derrota tenebrosa do Sport, quem for corajoso que me atravesse hoje 🤣",0,BR,1,1.0,Harassment
Allah akbar,1,ID,0,1.0,safe
"@USER @USER Claro, hace falta mucha gente para quitar las concertinas, abrirles la valla y que nos invadan con dignidad  @USER  #EquiparacionYa  #ILP2018JusapoL  #jucilnacional  #jupolnacional  @USER  #15ALaLinea  #18AMallorca  #18ACoruña  #25AMálaga  #25AValencia  #25ATenerife  #25ASCompostela",0,MX,1,1.0,Politically_Sensitive_Topics
perasan teteh lucinta luna kalau pakai baju renang tidak cocok soalnya selangkangan iya lebar cantikan pakai dres lebih terasa auranya,0,ID,1,1.0,Harassment
"Aaron Judge hitting his 60th HR of the season and Giancarlo Stanton hitting a walk-off grand slam in the same inning. 

That’s pretty damn sick.",1,SG,0,1.0,safe
@yumnafawaz شو عميا إنشاء الله ما شفتي العلب الاكل الجاهزه والكنافه حرام عم تاكلي بطاطا,1,SA,0,0.8,safe
           beautifulkeezy   bitch                mtu ambaye ni mzuri kwangu                pata tarehe,0,ZA,1,0.8,Harassment
dan dan iya wajar saja kalau disentil chat mesum blok memang ada kan kasusnya kamu mau sumpal mulut seluruh rakyat indonesia biar tidak bahas kasus cabul itu dan dan marah bodoh dan nlu pikir ini negara kamu yang kuasa sendiri hormati hukum dong yang sudah dicabut iya biarkan saja dicabut yang belum wajar kalau ada yang bertanya dan nkok sewot amat nasbubg bodoh ini ke kantor polisi sana ngamuk tong kalau mau marah nah kan muncul lagi asik seru ini dan neh blok aku bukan nasbung apalagi nastak dan ndengerin ya dan nsejak kapan ada yang mengakui negara milik sendiri kamu tong buat kesimpulan sendiri dan npake logika kamu blok kamu bilang kasus chat mesum posisi nya lebih tingu dari soal tuduhan menghina pacasila dan nchat mesum itu urusan pribadi bukan urusan negara aku bilang akan amat terlihat bodoh kalau polisi berhentin kasus yang besar demi kasus ranah pribadi ntp apa aku bilang minta brentin kasusnya dan nek juga ini nastak blaga pinter tapi planga plongo lihat kenyatan neh kalau nasbung pun akan aku goblok in kalau bego dan ngara kalian nastak dan nasbung ngebuat urusan agama makin runcing blok dan nlo pikir negara hanya punya kubu nastak dan nasbung tod,0,ID,1,0.8,Harassment
"Informe de Alta Comisión de la ONU: ""Se han producido un elevado número de violaciones graves a los derechos humanos"" LINK vía @USER",0,MX,1,1.0,Politically_Sensitive_Topics
@USER You ever notice the pictures of the Queen and T rump during his State Visit. She has a look if distaste as if he gassed . The same with Kevin McCarty when in the Orange Emperor’s presence. He’s trying to pretend he didn’t gas the Queen’s face. McCarthy couldn’t hide the whiff. LINK,0,SG,1,1.0,Politically_Sensitive_Topics
@USER @USER Ummm.... I'm using that from now on cus that is fuckin genius. 😩😩😂😂😂,1,SG,0,0.8,safe
عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله	,0,SA,1,0.8,Politically_Sensitive_Topics
@USER Sin duda el dictador esta desnudo!! Seguimos dialogando?,0,MX,1,1.0,Politically_Sensitive_Topics
"— No hay nada más lento que un caracol. — Cállate hijo de puta, eso lo dices porque no tienes Blackberry.",0,MX,1,1.0,Harassment
"@USER @USER This one get experience kpaa
E be like say na loan app he use buy him iPhone",0,SG,1,0.8,Harassment
"İşte tam da bu zihniyetinizden dolayı onu kaynak olarak verdim. Hani biz Türkler ırkçı ve barbarız ya. Töre cinayeti, berdel de bizde zaten. Bugüne kadar Kürtler hakkında en geniş çaplı araştırmalar yapan bağımsız dilbilim enstitüsünün yaptığı araştırma bile kafi değil baksana.",0,TR,1,1.0,Hate_Speech
biasa lah orang hukum kadang maf sekali merasa diri paling benar walaupun semua orang memastikan salah,0,ID,1,0.8,Harassment
" طلعتي مسترزقة 
ومعاشك من فوايد القرض من مصرف لبنان",0,SA,1,0.8,Harassment
jangan lagi deh hina islam anda itu manusia hina dibandingkan agama yang mulia anda bukan siapa bukan apa apa iklanahokjahat,0,ID,1,1.0,ID_Blasphemy
"Jakarta, CNN Indonesia -- Mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama aliasbelum berpikir untuk menjadi menteri di kabinet periode kedua pemerintahan Joko Widodo . Bahkan, Ahok mengatakan rekam jejaknya sebagai bekas terpidana kasus penistaan agama membuat peluangnya untuk menjadi menteri tertutup.""Saya tidak mungkin jadi menteri, saya bilang, saya kan sekarang sudah cacat di republik ini, sudah tidak dikehendaki saya di posisi ini, tadi saya katakan, bagi orang banyak saya dianggap penista agama,"" kata Ahok berdasarkan rekaman suara yang diterima CNNIndonesia.com, Senin (22/7). Pernyataan itu disampaikan Ahok di acara Roosseno Award IX-2019 di Roosseno Plaza, Jakarta Selatan.Ahok dijatuhi hukuman dua tahun penjara dalam kasus penistaan agama pada tahun 2017. Dia mengutip surat Al Maida 52 saat berbicara di Kepulauan Seribu. Ketika itu Ahok berbicara dalam kapasitasnya sebagai gubernur dan akan mencalonkan diri sebagai calon gubernur DKI Jakarta di Pilgub 2017.Menurut Ahok, pernyataan itu bukanlah sikap pesimistis untuk menjadi menteri.""Saya mesti tahu kondisi dan fakta, jadi ya sudahlah, saya juga tidak mau ada yang merasa ambil posisi dia, yang penting saya bisa bantu rakyat,"" katanya.Sambil bercanda, Ahok mengatakan lebih memilih menjadi pembawa acara di stasiun televisi atau media sosial YouTube.""Saya ingin jadi host saja, yang penting host saya enggak ditahan-tahan, jadi host, ya ngelawak lah, aku nyanyi lumayan kok sekarang,"" katanya.Selain itu, Ahok mengaku sedang membangun sebuah aplikasi untuk publik. Aplikasi itu rencananya akan dirilis pada 1 Agustus.Aplikasi itu, kata Ahok, bertujuan untuk kepentingan sosial.""Jadi yang mau bantu sama yang mau terima sumbangan ketemu. Saya jadi tengah jadi verifikatornya,"" katanya.Aplikasi itu memungkinkan orang untuk membantu orang yang kekurangan secara ekonomi.""Kalau selama ini banyak orang ingin bantu orang miskin tapi dia bingung siapa yang dia bantu,"" katanya.",1,ID,0,0.8,safe
"@USER ""parece q tu faz de propósito""",0,BR,1,1.0,Harassment
Ei suyor derke jento puriye Mara dorkar,1,ID,0,1.0,safe
العرب لم يتخذوا الانترنت الا لسب وشتم بعضهم بعضا ....يا أمة ضحكت من جهلها الامم,0,SA,1,1.0,Hate_Speech
e con be like say we wey never invest in bitcoin no get plan for our future ‍️‍️‍️‍️ i dey wait make he reduce na to sell my pops land go invest but dis thing just dey rise like yeast,1,ZA,0,0.8,safe
Ataques diarios de la derecha fascista a la policía en venezuela https://t.co/eIINhL7eMR,0,MX,1,1.0,Politically_Sensitive_Topics
sexy people love horror movies,1,SG,0,1.0,safe
Sizin bize yaptıklarınızı biz size yapsak 2 dakka bile dayanamazsınız,0,TR,1,0.8,Harassment
"I’ll just tell you right now what this means:

OTK told Miz, “Man go take a vacation, things are too hot right now. We’ll look into it, but you should be fine in about a month.”

I don’t care about what happens either way, but I hate the dramatics of it all man. Just lies fr LINK LINK",1,SG,0,0.8,safe
ehem iseng iseng mau tanya saja sama penghuni teratas malus nlangsung saja deh dan dan dan penilaian one piece selama tahun na makin bagus amp seru sekali nb biasa saja nc makin menurun dan nkalo mau memberikan alasan sih lebih bagus lagi thumbup dan nsebagai pengingat chapter op di tahun dimulai di chapter dan berakhir di chapter dan dan spoiler sedikit recap dan operasi pencurian poneglyph berhasil dan tea party amp pernikahan party dimulai dan rencana pembantaian vinsmoke family gagal dan flashback charlote linlin dan rencana pembunuhan bm gagal dan pengejaran crew shp oleh bm dan pertarungan lufy vs katakuri dan dan dan nbuat saya pribadi sih dan b biasa saja dan nalasanya dan pace agak lambat yang ini sih sudah pada tahu kali iya kebanyakan adegan tidak perlu amp memutar menurut saya malus dan plot cerita biasa saja tidak buat saya excited atau wah bagaimana begitu di dan perkembangan kekuatan lufy menurut saya agak mengkhawatirkan sih lihat kekuatan lufy sekarang dan nilai plus nya mungkin pas awal tahun sampai pertengahan tahun lumayan seru flashback bm pengembangan cerita bege vinsmoke dan family dan lainlain dan jadi selama ini buat saya pribadi nawal pertengahan thumbup npertengahan akhir thumbdown dan nsebenernya ingin juga memberikan opsi nilai atau pilihan yang menyingung kualitas ntp saya bingung bagaimana format post nya amp lagi malas nangepin kalau ada yang merasa tersingung di njd yang mau jawab dengan memberikan rating nilai juga tidak masalah sih dan ninti nya sih hanya mau tahu bagaimana yang kalian rasakan membaca op selama ini cendols dan dan dan font arial hitam pasti lah makin menurun dan noda makin bodoh bin medioker saja kualitasnya sama seperti kishi hiro ataupun lord kubo dan nterutama di chapter terbaru dan ntholol bangsat dan dan,1,ID,0,1.0,safe
@USER Or waiting in line? Helllll no,1,SG,0,0.8,safe
"@USER Eso de regular precios es de países socialistas comunistas.  Ud se pegó en la cabeza, o se dio vuelta la chaqueta, o su perfil es un bot de los comunistas?  Increíble.",0,MX,1,0.8,Politically_Sensitive_Topics
@USER Arlaadi afka hiraab bey ku hadashaa siiba habargidir oo laftagareen uu ka hortaagan yahay mashruucooda marna u hirgelin ilaa 1991 ee ay rabaan iney ku qaataan shabelada hoose baydhabana geeyeen mid yes man ah oo wadwataan sida ka raysal wasaaraha ah oo kale,0,ZA,1,0.8,Politically_Sensitive_Topics
اسرائيل دولة ديمقراطية ومن حقها حماية مواطنيها من الغوغاء وتصوروا لو ان مواطنا عربيا فعل ذلك في دولة عربية ضد رجل الشرطة اكيد سيكون مصيره وراء الشمس,0,SA,1,0.8,Politically_Sensitive_Topics
الاغاني ذكر ف قران وحرام يضلك عن سبيل لله ويشتروا لهو الحديث هو الغناء يا احلام تشتري الغناء بفلوس وشهره ولقبر ينتضرك بنتي الله يستر ع بناتنا,0,SA,1,1.0,SA_Religious_Violation
"@USER #MahsaAmini it could've been me it could've been you 
#مهسا_امینی
پانزدهم",0,SG,1,1.0,Politically_Sensitive_Topics
@yumnafawaz @asadabukhalil مجموعة خيالية وان وجدت بتمثل نفسا وبس,0,SA,1,0.8,Harassment
"dar stream em outro artista só pra barrar um gp q nao curto é a coisa mais sem noção e infantil do mundo KKKKKKKK dou stream só em quem eu gosto, gnt q nao é relevante p mim q vá c deus, quero nem saber de nd nao",0,BR,1,0.8,Harassment
@USER @USER This is my go to hot pic. 😘😘😘 LINK,0,SG,1,1.0,Sexually_Explicit_Information
"Como provocarme la puta muerte, HOLY SHIT. LINK",0,MX,1,0.8,Dangerous_Content
Aniguna waxaan oggolahay inaan bixiyo 100 neef geel ah URL,0,ZA,1,0.8,Cybersecurity_Malware
@username he's saying uzobhebheka wena yezwa 🤣🤣🤣🚶🚶🙊,0,ZA,1,0.8,Harassment
"Tirei uma foto toda molhadinha , alguém que ver ? 🥵 LINK",0,BR,1,1.0,Sexually_Explicit_Information
WL Authorized Agent @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LINK,0,SG,1,0.8,Cybersecurity_Malware
"@USER @USER #MahsaAmini went into a coma two hours after she was detained by the “morality police” for a bad hijab in Tehran  And today she died  Having done nothing  
#مهسا_امینی",0,SG,1,1.0,Politically_Sensitive_Topics
REDIRECT Talk:2008 Mumbai attacks,0,ID,1,0.8,Politically_Sensitive_Topics
@Bampora_Idebe Ibi bitumye nibaza niba umuntu ashobora kugama imvura ku rwibutso,1,ZA,0,1.0,safe
اشو هذا يكول اني الطلعت كاظم وسويته فنان وهاية الثانيه اتكول احنه اللبنايين طلعناه ادري شنو كم بطن امطلعته كامو يتعاركون عليه ...راح اطلع اني مطلعته وما ادري ...,0,SA,1,1.0,Harassment
كدا ؟ كدا يا آلبي يا حتّى مني 🚶🏻‍♀️,0,SA,1,0.8,Harassment
@USER Any trumped up smear to interfere with the people’s choice.,0,SG,1,1.0,Politically_Sensitive_Topics
@yumnafawaz انت كيف تحكي مافهمت ولا كلمة عم تحكي لغة مابتنفهم,0,SA,1,1.0,Harassment
"Antes de que solicites una mediación te pediría que te lo pensaras bien, que no la solicites a la ligera. Porque te diré que estoy cansado de tus discusiones interminables a todo lo que sea opinar distinto (y no voy a volver a entrar en otra discusión de mediación). En vez de pedir mediaciones, podrías madurar un poquito y dejarte de victimismos infantiles. Al principio de todo te dije que la fotografía no venía muy a cuento    en la ficha   . Te lo repetiré:    en la ficha   . Te lo volveré a repetir otra vez:    en la ficha   . Simplemente dije eso, ya está. Y lo has sobredimensionado a un esperpento propio de Valle-Inclán. Una persona racional habría recolocado la foto en otra parte. Pero tú no, tú tienes que llevarlo todo al extremo...",0,MX,1,1.0,Harassment
@AbirRiSw @DimaSadek على مين نازلي صب دعاوي من صبح صباح الرواق �,0,SA,1,1.0,Harassment
KPK: Banyak Kepala Daerah Tertangkap Bukan karena Pilkada� Langsung,0,ID,1,1.0,Politically_Sensitive_Topics
pero porque subnormal encima que te respondo a los snaps con foto medio dormido en fin,0,MX,1,1.0,Harassment
🚨أمين عام حلف الناتو: خطاب بوتين يعتبر تصعيداً.,0,SG,1,1.0,Politically_Sensitive_Topics
"Que safado esse Thiago! Mandou a mensagem antes que eu. Feliz aniversário, querido. Muitas felicidades. Um abraço e boas contribuições. ",1,BR,0,0.8,safe
"En resumen, Naya Fácil es terrible yeta",0,MX,1,0.8,Harassment
